"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"517","HP ZBook Firefly G8 14""","Intel Core i7-1165G7 2.8GHz","Integrated",-0.105360515657826,"https://images.versus.io/objects/hp-zbook-firefly-g8-14-intel-core-i7-1165g7-2-8ghz-16gb-ram-512gb-ssd.front.master.1686304338158.jpg",0.300104592450338,0,0,7.06908555230799,32.3,4.62601340248815,0.53062825106217,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS",0,1,2.77258872223978,8.07090608878782,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,1,1,1,0,1,1,0,0,1,1,0
"518","Acer Extensa 15 EX215-54-524X","Intel Core i5-1135G7 2.4GHz","Integrated",-0.599656837472606,"https://images.versus.io/objects/acer-extensa-15-ex215-54-524x-intel-core-i5-1135g7-2-4ghz-8gb-ram-512gb-ssd.front.master.1677237803167.jpg",0.53062825106217,0,0,7.40336147254023,36.3,4.87852436706019,0.641853886172395,2.46900789792176,"1920 x 1080px",1.59913701799709,"LCD, LED-backlit",0,1,2.07944154167984,8.358666283188,0,6.23832462503951,"4 x 2.4GHz",2.07944154167984,0,1,0,0,1,0,0,0,0,1,0
"519","Lenovo IdeaPad Slim 3i Gen 11 14""","Intel Core i3-1115G4 3GHz","Integrated",-0.832409247893453,"https://images.versus.io/objects/lenovo-ideapad-slim-3i-gen-11-14-intel-core-i3-1115g4-3ghz-8gb-ram-512gb-ssd.front.master.1686049430553.jpg",0.343589704390077,0,0,7.2440010613931,32.4,4.6475800154489,0.693147180559945,3.18747549010185,"1920 x 1080px",1.62062427222695,"LCD",0,1,2.07944154167984,8.07090608878782,1,6.23832462503951,"2 x 3GHz",1.38629436111989,1,1,0,0,1,1,0,0,0,1,0
"520","Lenovo ThinkBook 15 Gen 2 15.6"" FHD","Intel Core i5-1135G7 2.4GHz","Integrated",-0.462035459596559,"https://images.versus.io/objects/lenovo-thinkbook-15-gen-2-15-6-fhd-intel-core-i5-1135g7-2-4ghz-8gb-ram-256gb-ssd.front.master.1682593782422.jpg",0.53062825106217,0,0,7.3199397614461,35.7,4.84767985741633,0.587786664902119,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LED-backlit",0,1,2.07944154167984,8.07090608878782,1,5.54517744447956,"4 x 2.4GHz",2.07944154167984,1,1,0,0,1,1,0,0,1,2,0
"521","Acer TravelMate P2 14""","Intel Core i5-1135G7 2.4GHz","Integrated",-0.430782916092454,"https://images.versus.io/objects/acer-travelmate-p2-14-intel-core-i5-1135g7-2-4ghz-8gb-ram-512gb-ssd.front.master.1677239267862.jpg",0.488580014818671,0,0,7.29352979351811,32.8,4.85798312059645,0.641853886172395,3.18747549010185,"1920 x 1080px",1.62062427222695,"LCD, LED-backlit",0,0,2.07944154167984,8.358666283188,1,6.23832462503951,"4 x 2.4GHz",2.07944154167984,0,1,0,1,1,0,0,0,1,1,0
"522","Samsung Galaxy Book2 Pro 360 13.3""","Intel Core i7-1165G7 2.1GHz","Integrated",-0.358104536748327,"https://images.versus.io/objects/samsung-galaxy-book2-pro-360-13-3-intel-core-i7-1165g7-2-1ghz-16gb-ram-512gb-ssd.front.master.1669978051482.jpg",0.828551817566148,0,1,6.50387341687831,30.2,4.48330235429198,0.0953101798043247,3.45514109697419,"1920 x 1080px",1.63040563993356,"OLED/AMOLED, LED-backlit, LCD",1,0,2.77258872223978,8.358666283188,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,1,0,1,0,1,0,1,1,0,1,0
"524","Asus VivoBook 15 X1500EA 15.6""","Intel Core i3-1115G4 3GHz","Integrated",-0.748659890490204,"https://images.versus.io/objects/asus-vivobook-15-x1500ea-15-6-intel-core-i3-1115g4-3ghz-8gb-ram-512gb-ssd.front.master.1689941365967.jpg",0.587786664902119,0,0,7.3608861097885,36,4.79583152331272,0.641853886172395,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit",0,1,2.07944154167984,8.22496747891458,1,6.23832462503951,"2 x 3GHz",1.38629436111989,1,1,1,0,1,1,0,0,1,1,0
"525","Lenovo ThinkBook 14 Gen 2 14"" FHD","Intel Core i3-1115G4 3GHz","Integrated",-1.07880966137193,"https://images.versus.io/objects/lenovo-thinkbook-14-gen-2-14-fhd-intel-core-i3-1115g4-3ghz-8gb-ram-256gb-ssd.front.master.1682595374401.jpg",0.405465108108164,0,0,7.08760962805394,32.3,4.6690470119715,0.53062825106217,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LED-backlit",0,1,2.07944154167984,8.22496747891458,1,5.54517744447956,"2 x 3GHz",1.38629436111989,1,1,0,0,1,1,1,0,1,1,0
"526","Infinix InBook X2 Plus 15.6""","Intel Core i3-1115G4 3GHz","Integrated",-1.16155208844198,"https://images.versus.io/objects/infinix-inbook-x2-plus-15-6-intel-core-i3-1115g4-3ghz-8gb-ram-512gb-ssd.front.master.1687429550948.jpg",0.457424847038875,0,1,7.32273696051798,35.8,4.84767985741633,0.587786664902119,2.46900789792176,"1920 x 1080px",1.60615385014149,"IPS",0,0,2.07944154167984,8.22496747891458,1,6.23832462503951,"2 x 3GHz",1.38629436111989,1,1,1,0,1,1,0,0,0,1,0
"527","Lenovo ThinkPad X1 Carbon Gen 10 14"" OLED","Intel Core i5-1240P 1.2GHz","Integrated",-0.837017550979647,"https://images.versus.io/objects/lenovo-thinkpad-x1-carbon-gen-10-14-oled-intel-core-i5-1240p-1-2ghz-16gb-ram-2tb-ssd.front.master.1676897102224.jpg",0.113328685307003,0,1,6.88655513561512,31.5,4.7116875957559,0.336472236621213,3.18747549010185,"2240 x 1800px",1.65564225297093,"OLED/AMOLED",0,1,2.77258872223978,8.55641390456952,1,7.6246189861594,"4 x 1.7GHz & 8 x 1.2GHz",2.77258872223978,1,1,0,0,1,1,1,0,1,4,1
"528","Asus TUF Dash F15 (2022) 15.6"" FHD","Intel Core i7-12650H 2.3GHz","Nvidia GeForce RTX 3050 Ti Laptop ",0.120446153075867,"https://images.versus.io/objects/asus-tuf-dash-f15-2022-15-6-fhd-intel-core-i7-12650h-2-3ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-512gb-ssd.front.master.1681396432083.jpg",0.693147180559945,0,1,7.43143769880556,35.4,5.00999001995014,0.641853886172395,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD",0,1,2.77258872223978,8.47637119689598,1,6.23832462503951,"6 x 2.3GHz & 4 x 1.7GHz",2.77258872223978,1,1,0,0,1,1,1,0,0,1,0
"529","Dell Inspiron 17 7706 2-in-1 17""","Intel Core i7-1165G7 2.8GHz","Integrated",-0.106472244510517,"https://images.versus.io/objects/dell-inspiron-17-7706-2-in-1-17-intel-core-i7-1165g7-2-8ghz-16gb-ram-512gb-ssd.front.master.1656065449996.jpg",0.806475865866949,0,1,7.55771986850495,37.9,5.15751878329105,0.641853886172395,1.59373774505092,"2560 x 1600px",1.64406148502088,"IPS, LCD, LED-backlit",1,0,2.77258872223978,8.07090608878782,0,6.23832462503951,"4 x 2.8GHz",2.07944154167984,1,1,0,0,1,1,0,0,0,2,0
"530","Lenovo ThinkPad X1 Carbon Gen 10 14"" OLED","Intel Core i7-1255U 1.7GHz","Integrated",-0.387134151423441,"https://images.versus.io/objects/lenovo-thinkpad-x1-carbon-gen-10-14-oled-intel-core-i7-1255u-1-7ghz-16gb-ram-2tb-ssd.front.master.1676896051106.jpg",0.113328685307003,0,1,6.88655513561512,31.5,4.7116875957559,0.336472236621213,3.18747549010185,"2240 x 1800px",1.65564225297093,"OLED/AMOLED",0,1,2.77258872223978,8.55641390456952,1,7.6246189861594,"2 x 1.7GHz & 8 x 1.2GHz",2.484906649788,1,1,0,0,1,1,1,0,1,4,1
"531","Asus Zenbook S 13 OLED (UM5302) 13.3""","AMD Ryzen 7 6800U 2.7GHz","Integrated",0.564745465755421,"https://images.versus.io/objects/asus-zenbook-s-13-oled-um5302-13-3-amd-ryzen-7-6800u-2-7ghz-16gb-ram-1tb-ssd.front.master.1683292896119.jpg",0,0,1,6.76877248299358,29.6,4.58257569495584,0.336472236621213,3.45514109697419,"2880 x 1800px",1.68937607351134,"OLED/AMOLED",1,0,2.77258872223978,8.76405326934776,1,6.93147180559945,"8 x 2.7GHz",2.77258872223978,1,0,0,0,1,1,0,1,1,2,0
"532","MSI CreatorPro Z17 A12UMST-200ES 17"" QHD Plus","Intel Core i9-12900H 2.5GHz","Nvidia RTX A5500 Laptop ",0.500775287912489,"https://images.versus.io/objects/msi-creatorpro-z17-a12umst-200es-17-qhd-plus-intel-core-i9-12900h-2-5ghz-nvidia-rtx-a5500-laptop-64gb-ram-2tb-ssd.front.master.1677591565362.jpg",0.912282710476616,0,1,7.54278752956286,38.2,5.09901951359278,0.641853886172395,1.59373774505092,"2560 x 1600px",1.64406148502088,"IPS, LCD",1,0,4.15888308335967,8.47637119689598,1,7.6246189861594,"6 x 2.5GHz & 8 x 1.8GHz",2.99573227355399,1,1,0,0,1,1,0,1,0,1,0
"533","MSI Creator Z16 A12UET 031US 16"" QHD+","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",0.672434138962404,"https://images.versus.io/objects/msi-creator-z16-a12uet-031us-16-qhd-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1652967418460.jpg",0.78845736036427,0,1,7.22879693126939,35.9,5.05964425626941,0.405465108108164,2.25388553391693,"2560 x 1600px",1.65564225297093,"IPS, LCD, LED-backlit",1,0,4.15888308335967,8.47637119689598,1,7.6246189861594,"6 x 2.3GHz & 8 x 1.7GHz",2.99573227355399,1,0,1,0,1,1,0,0,0,1,0
"535","MSI Prestige 15 A12UD-005 15.6"" FHD","Intel Core i7-1260P 1.5GHz","Nvidia GeForce RTX 3050 Ti Laptop ",0.299363577225619,"https://images.versus.io/objects/msi-prestige-15-a12ud-005-15-6-fhd-intel-core-i7-1260p-1-5ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-2tb-ssd-2tb-ssd.front.master.1665750590029.jpg",0.916290731874155,0,1,7.30858499356788,35.6,4.82700735445887,0.587786664902119,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,0,2.77258872223978,8.358666283188,1,7.6246189861594,"4 x 2.1GHz & 8 x 1.5GHz",2.77258872223978,1,1,1,0,0,1,1,0,0,1,0
"536","MSI Summit E16 Flip A12UDT-007 16"" QHD+","Intel Core i7-1260P 1.5GHz","Nvidia GeForce RTX 3050 Ti Laptop ",0.692647055518263,"https://images.versus.io/objects/msi-summit-e16-flip-a12udt-007-16-qhd-intel-core-i7-1260p-1-5ghz-nvidia-geforce-rtx-3050-ti-laptop-16gb-ram-2tb-ssd.front.master.1666780827956.jpg",0.741937344729377,0,1,7.35508503785557,35.8,5.06951674225463,0.53062825106217,2.25388553391693,"2560 x 1600px",1.65564225297093,"LED-backlit, LCD",1,0,2.77258872223978,8.47637119689598,1,7.6246189861594,"4 x 2.1GHz & 8 x 1.5GHz",2.77258872223978,1,1,1,0,1,1,1,1,0,1,0
"537","Apple MacBook Pro (2020) 13.3""","Apple M1 /","Integrated",-1.23787435600162,"https://images.versus.io/objects/apple-macbook-pro-2020-13-3-apple-m1-8gb-ram-512gb-ssd.front.master.1605092237089.jpg",0.336472236621213,0,1,6.91534937073639,30.41,4.60868744872116,0.444685821261446,3.45514109697419,"2560 x 1600px",1.6910086860166,"IPS, LCD, LED-backlit",0,0,2.07944154167984,8.3584318990313,1,6.23832462503951,"4 x 3.2GHz & 4 x 2GHz",2.07944154167984,0,0,1,0,1,1,0,0,1,3,0
"538","Asus Vivobook 15 K513","Intel Core i7-1165G7 2.8GHz","Integrated",0.00995033085316809,"https://images.versus.io/objects/asus-vivobook-15-k513-intel-core-i7-1165g7-2-8ghz-16gb-ram-256gb-ssd-1tb-hdd.front.master.1614282808445.jpg",0.587786664902119,0,1,7.3199530054004,35.9,4.84767985741633,0.582215619852664,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.77258872223978,8.358666283188,1,5.54517744447956,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"539","Xiaomi Mi NoteBook 14 e-Learning Edition","Intel Core i3-10110U 2.1GHz","Integrated",-0.906340401020987,"https://images.versus.io/objects/xiaomi-mi-notebook-14-e-learning-edition-intel-core-i3-10110u-2-1ghz-8gb-ram-256gb-ssd.front.master.1614347825654.jpg",0.405465108108164,0,0,7.18683520886637,32.3,4.77493455452533,0.585005021940242,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.88833450073865,1,5.54517744447956,"2 x 2.1GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"540","Acer Aspire 5 14""","Intel Core i7-1165G7 2.8GHz","Integrated",-0.22314355131421,"https://images.versus.io/objects/acer-aspire-5-14-intel-core-i7-1165g7-2-8ghz-8gb-ram-512gb-ssd.front.master.1629406514559.jpg",0.53062825106217,0,1,7.18413092399728,32.77,4.72757866142913,0.587786664902119,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",0,1,2.07944154167984,8.358666283188,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"541","Apple MacBook Air (2020) 13.3""","Apple M1 /","Integrated",0.481808674695498,"https://images.versus.io/objects/apple-macbook-air-2020-13-3-apple-m1-8gb-ram-512gb-ssd.front.master.1605089673353.jpg",0.254642218373581,1,1,6.94689233479009,30.41,4.60868744872116,0.476234178996372,3.45514109697419,"2560 x 1600px",1.6910086860166,"IPS, LCD, LED-backlit",0,0,2.07944154167984,8.3584318990313,1,6.23832462503951,"4 x 3.2GHz & 4 x 2GHz",2.07944154167984,0,0,1,0,1,1,1,0,1,3,0
"542","Dell Inspiron 15 5502","Intel Core i7-1165G7 2.8GHz","Integrated",-1.48722027970985,"https://images.versus.io/objects/dell-inspiron-15-5502-intel-core-i7-1165g7-2-8ghz-16gb-ram-512gb-ssd.front.master.1632248235972.jpg",0.536493370514568,0,1,7.30971625478359,35.61,4.8425200051213,0.582215619852664,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.77258872223978,8.358666283188,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
"543","Asus Vivobook 15 K513","Intel Core i5-1135G7 2.4GHz","Integrated",-0.693147180559945,"https://images.versus.io/objects/asus-vivobook-15-k513-intel-core-i5-1135g7-2-4ghz-8gb-ram-256gb-ssd.front.master.1614284244681.jpg",0.587786664902119,0,1,7.3199530054004,35.9,4.84767985741633,0.582215619852664,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,8.358666283188,1,5.54517744447956,"4 x 2.4GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"544","Acer Chromebook Spin 311 11.6""","Intel Celeron N4000 1.1GHz","Integrated",-1.20731170559145,"https://images.versus.io/objects/acer-chromebook-spin-311-11-6-intel-celeron-n4000-1-1ghz-4gb-ram-64gb-ssd.front.master.1666693807603.jpg",0.173953307123438,0,0,7.09798713338034,29.5,4.52769256906871,0.693147180559945,4.03187301387333,"1366 x 768px",1.59031111151726,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.78322401633604,1,4.15888308335967,"2 x 1.1GHz",0.693147180559945,0,0,1,0,1,0,0,1,0,2,0
"545","Acer Book RS Porsche Design 14""","Intel Core i5-1135G7 2.4GHz","Integrated",-0.22314355131421,"https://images.versus.io/objects/acer-book-rs-porsche-design-14-intel-core-i5-1135g7-2-4ghz-8gb-ram-512gb-ssd.front.master.1612991096761.jpg",0.405465108108164,0,1,6.96428966482378,31.75,4.56398948289761,0.470003629245736,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",1,0,2.07944154167984,8.358666283188,1,6.23832462503951,"4 x 2.4GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"546","Acer Book RS Porsche Design 14""","Intel Core i7-1165G7 2.8GHz","Integrated",-0.224394333215862,"https://images.versus.io/objects/acer-book-rs-porsche-design-14-intel-core-i7-1165g7-2-8ghz-16gb-ram-1tb-ssd.front.master.1612993577822.jpg",0.405465108108164,0,1,6.96428966482378,31.75,4.56398948289761,0.470003629245736,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",1,0,2.77258872223978,8.358666283188,1,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"547","HP ZBook Firefly G8 14""","Intel Core i7-1165G7 2.8GHz","Nvidia T500 ",0.487966329619908,"https://images.versus.io/objects/hp-zbook-firefly-g8-14-intel-core-i7-1165g7-2-8ghz-nvidia-t500-32gb-ram-1tb-ssd.front.master.1686304108617.jpg",0.300104592450338,0,0,7.06908555230799,32.3,4.62601340248815,0.53062825106217,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS",0,1,3.46573590279973,8.07090608878782,1,6.93147180559945,"4 x 2.8GHz",2.07944154167984,1,1,1,0,1,1,0,0,1,1,0
"548","Lenovo Legion 5 15.6""","AMD Ryzen 7 4800H 2.9GHz","Nvidia GeForce RTX 2060 Laptop ",0.955126755659353,"https://images.versus.io/objects/lenovo-legion-5-15-6-amd-ryzen-7-4800h-2-9ghz-nvidia-geforce-rtx-2060-laptop-16gb-ram-512gb-ssd.front.master.1637244079220.jpg",0.900161349944271,0,1,7.80800321054397,36.31,5.0950956811428,0.959350221334602,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.77258872223978,8.3584318990313,1,6.23832462503951,"8 x 2.9GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,2,0
"549","HP EliteBook 850 G8 15.6""","Intel Core i5-1135G7 2.4GHz","Integrated",-0.886731929632611,"https://images.versus.io/objects/hp-elitebook-850-g8-15-6-intel-core-i5-1135g7-2-4ghz-8gb-ram-256gb-ssd.front.master.1611073591934.jpg",0.518793793415168,0,1,7.37062288225109,35.59,4.83425278610873,0.647103242058539,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,8.358666283188,1,5.54517744447956,"4 x 2.4GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,3,0
"550","HP ZBook Firefly G8 15.6"" UHD","Intel Core i7-1165G7 2.8GHz","Nvidia T500 ",0.642380063506292,"https://images.versus.io/objects/hp-zbook-firefly-g8-15-6-uhd-intel-core-i7-1165g7-2-8ghz-nvidia-t500-32gb-ram-1tb-ssd.front.master.1686304448750.jpg",0.53062825106217,0,0,7.37104454223828,35.9,4.82700735445887,0.641853886172395,2.46900789792176,"3840 x 2160px",1.73022214150089,"IPS",0,1,3.46573590279973,8.07090608878782,1,6.93147180559945,"4 x 2.8GHz",2.07944154167984,1,1,1,0,1,1,0,0,1,1,0
"551","Lenovo IdeaPad S145 14"" HD","Intel Core i7-1065G7 1.3GHz","Integrated",-0.512493680866688,"https://images.versus.io/objects/lenovo-ideapad-s145-14-hd-intel-core-i7-1065g7-1-3ghz-8gb-ram-128gb-ssd-1tb-hdd.front.master.1590795908356.jpg",0.470003629245736,0,0,7.35802994071874,32.71,4.90917508345343,0.688134638736401,3.18747549010185,"1366 x 768px",1.55149071327081,"LED-backlit, LCD",0,1,2.07944154167984,8.22496747891458,1,4.85203026391962,"4 x 1.3GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"552","LG Gram 16 (16Z90P)","Intel Core i7-1165G7 2.8GHz","Integrated",-0.869884359059999,"https://images.versus.io/objects/lg-gram-16-16z90p-intel-core-i7-1165g7-2-8ghz-16gb-ram-1tb-ssd.front.master.1611695007766.jpg",0.173953307123438,0,1,7.28257078347453,35.59,4.93254498205541,0.518793793415168,2.25388553391693,"2560 x 1600px",1.65665484258812,"IPS, LCD, LED-backlit",0,0,2.77258872223978,8.358666283188,1,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"553","Asus ZenBook 14 UM425QA","AMD Ryzen 7 5800H 3.2GHz","Integrated",0.131028262406404,"https://images.versus.io/objects/asus-zenbook-14-um425qa-amd-ryzen-7-5800h-3-2ghz-16gb-ram-512gb-ssd.front.master.1613853337637.jpg",0.262364264467491,0,1,7.02592312947668,31.9,4.58257569495584,0.518793793415168,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",0,1,2.77258872223978,8.3584318990313,1,6.23832462503951,"8 x 3.2GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,1,1
"554","Lenovo IdeaPad Gaming 3i 15.6""","Intel Core i5-10300H 2.5GHz","Nvidia GeForce GTX 1650 Laptop ",-0.105360515657826,"https://images.versus.io/objects/lenovo-ideapad-gaming-3i-15-6-intel-core-i5-10300h-2-5ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-1tb-hdd-256gb-ssd.front.master.1627301818622.jpg",0.78845736036427,0,1,7.71030828190234,35.9,4.99599839871872,0.912282710476616,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.98378106897745,0,6.90775527898214,"4 x 2.5GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,2,0
"555","Samsung Galaxy Chromebook 2 13.3""","Intel Core i3-10110U 2.1GHz","Integrated",-0.544727175441672,"https://images.versus.io/objects/samsung-galaxy-chromebook-2-13-3-intel-core-i3-10110u-2-1ghz-8gb-ram-128gb-ssd.front.master.1611687246179.jpg",0.207014169384326,0,1,6.7576565455877,30.47,4.50777106783386,0.3293037471426,3.45514109697419,"1920 x 1080px",1.63276252875225,"OLED/AMOLED, LED-backlit, LCD",1,0,2.07944154167984,7.88833450073865,1,4.85203026391962,"2 x 2.1GHz",1.38629436111989,0,0,1,0,1,1,0,0,0,1,0
"556","Dell Alienware X15 R1","Intel Core i9-11900H 2.5GHz","Nvidia GeForce RTX 3080 8GB Laptop ",0.246078522596706,"https://images.versus.io/objects/dell-alienware-x15-r1-intel-core-i9-11900h-2-5ghz-nvidia-geforce-rtx-3080-8gb-laptop-32gb-ram-4tb-ssd.front.master.1624573458515.jpg",0.858661619037519,0,1,7.36893446207859,35.97,5.26592821827263,0.46373401623214,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,3.46573590279973,8.07090608878782,1,8.29404964010203,"8 x 2.5GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,2,0
"557","Lenovo X1 Yoga Gen 6 14""","Intel Core i7-1165G7 2.8GHz","Integrated",-0.121038328377056,"https://images.versus.io/objects/lenovo-x1-yoga-gen-6-14-intel-core-i7-1165g7-2-8ghz-16gb-ram-512gb-ssd.front.master.1628263075559.jpg",0.300104592450338,0,1,6.94698849205729,31.3,4.72228758124704,0.398776119957368,3.18747549010185,"1920 x 1200px",1.62680548626165,"IPS, LCD, LED-backlit",1,1,2.77258872223978,8.358666283188,1,6.23832462503951,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,4,1
"558","LG Gram 14 (14T90P)","Intel Core i7-1165G7 2.8GHz","Integrated",0.53062825106217,"https://images.versus.io/objects/lg-gram-14-14t90p-intel-core-i7-1165g7-2-8ghz-16gb-ram-1tb-ssd.front.master.1613835924078.jpg",0.22314355131421,0,1,7.0543745257769,31.4,4.68508271004899,0.518793793415168,3.18747549010185,"1920 x 1200px",1.62680548626165,"IPS, LCD, LED-backlit",1,0,2.77258872223978,8.358666283188,1,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,1,1,1,0
"559","Lenovo X1 Yoga Gen 6 14""","Intel Core i5-1145G7 2.6GHz","Integrated",-0.118783535989967,"https://images.versus.io/objects/lenovo-x1-yoga-gen-6-14-intel-core-i5-1145g7-2-6ghz-16gb-ram-512gb-ssd.front.master.1628263454037.jpg",0.300104592450338,0,1,6.94698849205729,31.3,4.72228758124704,0.398776119957368,3.18747549010185,"1920 x 1200px",1.62680548626165,"IPS, LCD, LED-backlit",1,1,2.77258872223978,8.358666283188,1,6.23832462503951,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,4,1
"560","Lenovo Yoga 9i 14""","Intel Core i7-1185G7 3GHz","Integrated",-0.118783535989967,"https://images.versus.io/objects/lenovo-yoga-9i-14-intel-core-i7-1185g7-3ghz-16gb-ram-1tb-ssd.front.master.1613435305327.jpg",0.314810739840034,0,1,7.04088046411557,31.95,4.65510472492295,0.500775287912489,3.18747549010185,"3840 x 2160px",1.74964717019675,"IPS, LCD, LED-backlit",1,0,2.77258872223978,8.358666283188,1,6.90775527898214,"4 x 3GHz",2.07944154167984,1,0,1,0,1,1,0,1,1,2,0
"561","Samsung Galaxy Chromebook 2 13.3""","Intel Celeron 5205U 1.9GHz","Integrated",-0.581605805827038,"https://images.versus.io/objects/samsung-galaxy-chromebook-2-13-3-intel-celeron-5205u-1-9ghz-4gb-ram-64gb-ssd.front.master.1611687353888.jpg",0.207014169384326,0,1,6.75830702539756,30.49,4.50777106783386,0.3293037471426,3.45514109697419,"1920 x 1080px",1.63276252875225,"OLED/AMOLED, LED-backlit, LCD",1,0,1.38629436111989,7.78322401633604,1,4.15888308335967,"2 x 1.9GHz",0.693147180559945,0,0,1,0,1,1,0,0,0,1,0
"562","Dell Alienware X15 R1","Intel Core i7-11800H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",0.911881023385455,"https://images.versus.io/objects/dell-alienware-x15-r1-intel-core-i7-11800h-2-3ghz-nvidia-geforce-rtx-3060-laptop-16gb-ram-256b-ssd.front.master.1624574671668.jpg",0.858661619037519,0,1,7.39378172948037,35.97,5.26592821827263,0.488580014818671,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,1,2.77258872223978,8.07090608878782,1,5.54517744447956,"8 x 2.3GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,2,0
"563","Dell Alienware X17 R1","Intel Core i7-11800H 2.3GHz","Nvidia GeForce RTX 3080 Laptop ",1.02209115076037,"https://images.versus.io/objects/dell-alienware-x17-r1-intel-core-i7-11800h-2-3ghz-nvidia-geforce-rtx-3080-laptop-32gb-ram-512gb-ssd.front.master.1624554304729.jpg",1.16315080980568,0,1,7.84721277700801,39.92,5.47265931700485,0.76080582903376,1.33341666406266,"3840 x 2160px",1.71222255149704,"LED-backlit, LCD",0,1,3.46573590279973,8.07090608878782,1,6.23832462503951,"8 x 2.3GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,2,0
